"Time";"Gender";"Age";"Live_in";"Grew_up";"Country";"Education";"Social_class";"Ethicity";"Color_blind";"ID_Judge";"Survey";"Age_class"
2023-05-23;"Male";24;"Median city";"Median city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_02c7a97724b1ef0d008be03ff79b144c";"BR";"18_24"
2023-05-23;"Male";56;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Parda";"No";"C_16_judge_6f1a2aeb4b46c334fa25cc3f114fc2d2";"BR";"25_59"
2023-05-23;"Male";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico";"No";"C_16_judge_4563ed091fd6ea25b3c77fb56d2945e1";"BR";"25_59"
2023-05-23;"Male";41;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_92b3442311a52051447b49267b7c060f";"BR";"25_59"
2023-05-23;"Female";42;"Metropolis";"Small city";"Brazil";"PhD";"Upper";"Latino ou Hispânico";"No";"C_16_judge_ece455d8f709a055dd7d5dbb19ebe790";"BR";"25_59"
2023-05-23;"Male";48;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_82a16cfe9f988a7056ba75d293573189";"BR";"25_59"
2023-05-23;"Male";51;"Median city";"Median city";"Slovenia";"Bachelor";"Middle";"Branca";"No";"C_16_judge_8afa6c346271657e1b4e6fa5f2ac971e";"BR";"25_59"
2023-05-23;"Female";52;"Metropolis";"Median city";"Brazil";"PhD";"Upper";"Latino ou Hispânico";"No";"C_16_judge_a64227fb2c18f4de05ff91478eab33e2";"BR";"25_59"
2023-05-23;"Female";35;"Metropolis";"Median city";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico";"No";"C_16_judge_3b4ea45285ea442151b0e2d78ea27189";"BR";"25_59"
2023-05-23;"Female";33;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5ef56eb8a6c7f2053b568c34fa09ef31";"BR";"25_59"
2023-05-23;"Male";32;NA;"Small city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_7106fedd47609779862e6feb3e2b779f";"BR";"25_59"
2023-05-23;"Male";26;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_23c4fdb456a5081fe59a8d05950fe510";"BR";"18_24"
2023-05-23;"Male";36;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"Yes";"C_16_judge_c9c049a76a88bdf8a18f99ffe0676154";"BR";"25_59"
2023-05-23;"Female";32;"Median city";"Metropolis";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_3c41813aed77b54b6d30bc4034b4e348";"BR";"25_59"
2023-05-23;"Female";42;"Median city";"Metropolis";"Brazil";"Master";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_95df0ff025fce61cc7d325055aa628fa";"BR";"25_59"
2023-05-23;"Male";40;"Median city";"Small city";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_795991cb44e3c1f2704927d23eea4ae9";"BR";"25_59"
2023-05-23;"Female";38;"Metropolis";"Median city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_f7e301d9ff5834bd2fabf76f76bb1300";"BR";"25_59"
2023-05-23;"Female";50;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_9f36cda3851b54f220d7170a01e83664";"BR";"25_59"
2023-05-23;"Female";40;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_da4312edd7e56a9e9170f61f9976facd";"BR";"25_59"
2023-05-23;"Female";59;"Median city";"Median city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_f9e9b6ab22193b5e53025651ec0b0b89";"BR";"25_59"
2023-05-23;"Female";31;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_e49eef0a1ebe85381518f01c1688a0c9";"BR";"25_59"
2023-05-23;"Male";38;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_37959b3f28e4b89e32f664479a24cfce";"BR";"25_59"
2023-05-23;"Female";59;"Median city";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"Yes";"C_16_judge_e569267b0917d19a4634c4fe40b75728";"BR";"25_59"
2023-05-23;"Female";27;"Median city";"Median city";"Brazil";"Master";"Low";"Prefiro não informar";"No";"C_16_judge_03ebd2ce969f6ed76998b8496ee99d75";"BR";"18_24"
2023-05-23;"Female";46;"Small city";"Metropolis";"Brazil";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_e74e5e2f9d5aa7b8b92a2c7b875b7b06";"BR";"25_59"
2023-05-23;"Female";62;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_1e974104f55f3fa14d0aedc75b350a28";"BR";"60_100"
2023-05-23;"Female";34;"Metropolis";"Small city";"Brazil";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_86e3e2231d1e7be5e599709e21167d22";"BR";"25_59"
2023-05-23;"Male";62;"Median city";"Small city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_cf2149ce35f30a3791bc7d90bbba7c81";"BR";"60_100"
2023-05-23;"Female";43;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_3ad11b87600ef02873746f439a45e473";"BR";"25_59"
2023-05-23;"Female";61;"Metropolis";"Small city";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_4e56a40a4425ba2eb9ece5a1554b60b5";"BR";"60_100"
2023-05-23;"Female";48;"Small city";"Metropolis";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_bf848c49b8d1e0aa633b0234d324b40e";"BR";"25_59"
2023-05-23;"Male";71;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_6325294d254164007b6a9b5092e270ae";"BR";"60_100"
2023-05-24;"Female";40;"Metropolis";"Median city";"Brazil";"Master";"Low";"Parda";"No";"C_16_judge_97ad554ff89762a72034ca11373f8e04";"BR";"25_59"
2023-05-24;"Female";43;"Small city";"Metropolis";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_79b3ccbec1cc1cd5c0e15eff2da9f1ae";"BR";"25_59"
2023-05-24;"Female";87;"Metropolis";"Metropolis";"Brazil";"High school";"Upper";"Branca";"No";"C_16_judge_14275e284e3b1fa0f28c20730e596740";"BR";"60_100"
2023-05-24;"Female";23;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_688f32a3d744d4e95eb0a8f0e8cb6623";"BR";"18_24"
2023-05-24;"Female";29;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_5f3c4b3d987c6381e88d51cbfcd9027a";"BR";"18_24"
2023-05-24;"Male";21;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_82b0cc1144cf3dbbb78a2e5f70501f5a";"BR";"18_24"
2023-05-24;"Female";25;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_8eab017e4fce71511b516ccf00137b7f";"BR";"18_24"
2023-05-24;"Male";20;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca, Oriente Médio ou Norte Africano";"No";"C_16_judge_c7bed39ea9714850d84aa06631879214";"BR";"18_24"
2023-05-24;"Female";56;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";NA;"C_16_judge_28a9f1615f546fa85a0b0f4e8828f4f8";"BR";"25_59"
2023-05-24;"Female";43;"Median city";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_c86bd5ca761d0dc7c7871459d5a98b6b";"BR";"25_59"
2023-05-24;"Male";61;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_b128fe1d1525c411e5e9cfb177737b4a";"BR";"60_100"
2023-05-24;"Male";54;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_079a7cdda4ed4334568855b4e7d9bec2";"BR";"25_59"
2023-05-24;"Male";20;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_c6f50c62a53c805027223e737c08c028";"BR";"18_24"
2023-05-24;"Female";61;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_9fed643a995b19222123ea55a6de7d59";"BR";"60_100"
2023-05-24;"Male";39;"Median city";"Small city";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_0db6fbb3b45cfa0e229ae56006c243b9";"BR";"25_59"
2023-05-24;"Female";25;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_12db5d8807ad0e88b5525d34328e0b36";"BR";"18_24"
2023-05-24;"Female";44;"Median city";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_6715006508804ca7700aa4aeff7ca901";"BR";"25_59"
2023-05-24;"Female";55;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_99fc2932f4d18f36d64fd34406b68bd8";"BR";"25_59"
2023-05-24;"Male";19;"Median city";"Median city";"Brazil";"High school";"Low";"Latino ou Hispânico, Branca";"No";"C_16_judge_f8dc5fd6ea3dd51150fa6b5af47253d2";"BR";"18_24"
2023-05-24;"Female";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_8b0699a1517181de52bbe324a3fb7346";"BR";"25_59"
2023-05-24;"Female";26;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_b2907fe6742c8b4a58f5a2afb73bc996";"BR";"18_24"
2023-05-24;"Male";23;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_cb66f02ea5d8410cf6f070d281718f00";"BR";"18_24"
2023-05-24;"Male";56;"Metropolis";"Median city";"Brazil";"PhD";"Middle";"Branca";"Yes";"C_16_judge_bf260221f8e5b9e242ee9d479a929508";"BR";"25_59"
2023-05-24;"Female";64;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Latino ou Hispânico, Branca, Oriente Médio ou Norte Africano";"No";"C_16_judge_b29b24ea9efd7b021b620da3fcefe7b2";"BR";"60_100"
2023-05-24;"Female";62;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_73ee6b634ae4bd4ca3c8073aa21c5721";"BR";"60_100"
2023-05-24;"Male";30;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_b2ce54c2ff4def2b208224bb1d3778ea";"BR";"25_59"
2023-05-24;"Male";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_8b361adff4575978eefe631d411d56e4";"BR";"25_59"
2023-05-24;"Male";59;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_ad883f98dfce7fded8f9ffa0eb0f0fba";"BR";"25_59"
2023-05-24;"Male";47;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_a47589609d53f6d0a0a5572fb47c40d2";"BR";"25_59"
2023-05-24;"Male";37;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_58829ea1e78bb567ec5a2c7dc37008d0";"BR";"25_59"
2023-05-24;"Male";55;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_1b074471ba46d88371de696b0f1dcf94";"BR";"25_59"
2023-05-24;"Female";42;"Median city";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_1b8bdb7967e9678db1bc295d3e36c71a";"BR";"25_59"
2023-05-24;"Male";29;"Metropolis";"Small city";"Brazil";"PhD";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_2c7e55adbdc8159ca6a3721cfdb68d6b";"BR";"18_24"
2023-05-24;"Female";41;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_78c71eac80f0b3e3a5a15307df5f5bb0";"BR";"25_59"
2023-05-24;"Male";64;"Small city";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_9424a8d32c5aac9711a7b7ad311be11d";"BR";"60_100"
2023-05-24;"Female";55;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_19de06be693adc9a85e4f80bffd38e0e";"BR";"25_59"
2023-05-24;"Female";62;"Small city";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_580ca859f8ffc51be51050d382e2a837";"BR";"60_100"
2023-05-24;"Male";66;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_4d1fa4fa33ba460b17d0f262e69679b6";"BR";"60_100"
2023-05-24;"Female";37;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca, Etnia ou identidade racial não listada aqui";"No";"C_16_judge_6001302954d2330e7426854c05a92b23";"BR";"25_59"
2023-05-24;"Female";58;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_fd2808e85df30939a08f071d8027d969";"BR";"25_59"
2023-05-24;"Female";51;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_bb3c444bd71e088929e0c8cca20b881b";"BR";"25_59"
2023-05-24;"Male";52;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_733fc725ca099948d9d7b2a142114e22";"BR";"25_59"
2023-05-24;"Male";43;"Small city";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_8a0f4940d4254b315da62606576c791c";"BR";"25_59"
2023-05-24;"Female";22;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_a35b838892d5a7719dfc3c8587875aa1";"BR";"18_24"
2023-05-24;"Female";39;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_c2126837c2b628d32afffa6a7a76d4fe";"BR";"25_59"
2023-05-24;"Male";61;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_e423c835389ff5386e88e53bd4a00836";"BR";"60_100"
2023-05-24;"Male";28;"Small city";"Small city";"United States";"Master";"Low";"Asiática ou de Ilhas do Pacífico, Latino ou Hispânico, Branca";"No";"C_16_judge_d06ab25ff9276c31aaf5a51e95e257af";"BR";"18_24"
2023-05-24;"Male";62;"Metropolis";"Metropolis";"Brazil";"PhD";"Middle";"Indígena";"No";"C_16_judge_df4338d3011f3d8969037149044c5e64";"BR";"60_100"
2023-05-24;"Female";36;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_fa02aee24b122f7b6d83cb86ba15f134";"BR";"25_59"
2023-05-24;"Male";64;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_0e76e170e3e4a95db20d0e13c9007d76";"BR";"60_100"
2023-05-24;"Female";57;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_e202cff172c2dc6bf262997ba162239b";"BR";"25_59"
2023-05-24;"Female";50;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_f9dd4a6f134146570fcaabe2a2b3555c";"BR";"25_59"
2023-05-24;"Female";29;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_8f3cd4c3360f61fe07f4a9de4e609258";"BR";"18_24"
2023-05-24;"Other";37;"Metropolis";"Median city";"Germany";"Master";"Middle";"Branca";"No";"C_16_judge_b2e4ec5026c8d6bfb6fb63c0134fc824";"BR";"25_59"
2023-05-24;"Female";37;"Metropolis";"Median city";"Netherlands";"Master";"Middle";"Branca";"No";"C_16_judge_7c96ff11dd9c3e5e493b986ffab5cac0";"BR";"25_59"
2023-05-24;"Female";37;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_77dd9eca30ee20dbe72dff52d812412f";"BR";"25_59"
2023-05-24;"Female";35;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_d4c52b200cac34bd3fdb84b425bfebe3";"BR";"25_59"
2023-05-24;"Female";59;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_47361b8330aba869c8a7726ecc5fa197";"BR";"25_59"
2023-05-24;"Male";26;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_d542d05729a5f5fc99f68ad76d1cbbb8";"BR";"18_24"
2023-05-24;"Female";73;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_3a58ca45ed992066b2d92c53f57230d3";"BR";"60_100"
2023-05-24;"Female";45;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Parda";"No";"C_16_judge_f32b157204a4539abf2037933cae2bbc";"BR";"25_59"
2023-05-24;"Female";53;"Small city";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_484d3dd3d06727ffcf9b1dc778399182";"BR";"25_59"
2023-05-24;"Male";60;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_b82f03792e55f585913fec4c004877b9";"BR";"60_100"
2023-05-24;"Female";60;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_a82d6a21a144b9301d58145c1d887aa6";"BR";"60_100"
2023-05-24;"Female";57;"Metropolis";"Median city";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_00e8d0eeb7292c2f2d1b51c14da1d76d";"BR";"25_59"
2023-05-24;"Male";41;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_a6fc95eb46f0a41080421e2adf903ef8";"BR";"25_59"
2023-05-24;"Other";26;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_5ade0b6b90e00667f106e1affd051472";"BR";"18_24"
2023-05-24;"Male";38;"Metropolis";"Metropolis";"Brazil";"Master";"Upper";"Branca";"No";"C_16_judge_235f4d4fc8ff750e1473592cd10e2823";"BR";"25_59"
2023-05-24;"Male";30;"Median city";"Metropolis";"Poland";"PhD";"Middle";"Latino ou Hispânico, Branca";"No";"C_16_judge_b9bab19a1fb71e35d04d2e78886f8a3d";"BR";"25_59"
2023-05-24;"Female";25;"Metropolis";"Median city";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_6b97c45c89ac6b7989f5b799b496d1c6";"BR";"18_24"
2023-05-24;"Female";24;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_ca0d4a7d20e1396972715a0daf6b79b4";"BR";"18_24"
2023-05-24;"Female";38;"Small city";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_eba82249b72f35184ef7d20f68ebd333";"BR";"25_59"
2023-05-24;"Male";43;"Metropolis";"Median city";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_4b5c8d295f888d5fcf0711925f2d68a8";"BR";"25_59"
2023-05-24;"Female";31;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_1689a511a8297f223c8bc63363b9a124";"BR";"25_59"
2023-05-24;"Female";36;"Metropolis";"Median city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_2e5c3339cdfdbe2793edf2e19e99a7a9";"BR";"25_59"
2023-05-24;"Male";26;"Median city";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_9c71387d2ced2afb3bb011af458ee0fc";"BR";"18_24"
2023-05-24;"Female";33;"Small city";"Small city";"France";"Bachelor";"Middle";"Branca";"No";"C_16_judge_e5ac3e82e037c5259c70d0ab04fff3f7";"BR";"25_59"
2023-05-24;"Male";54;"Metropolis";"Metropolis";"Brazil";"High school";"Upper";"Branca";"No";"C_16_judge_1bdb39784065d737b6a222b8a8159a02";"BR";"25_59"
2023-05-24;"Female";48;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_5b2830ce1396c46b3fddfe25428d5484";"BR";"25_59"
2023-05-24;"Female";46;"Metropolis";"Small city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_3a1fb1d744d3f5a7fb02def520bee14f";"BR";"25_59"
2023-05-24;"Female";34;"Metropolis";"Metropolis";"United States";"PhD";"Upper";"Latino ou Hispânico, Branca";"No";"C_16_judge_acb8ad9560f3cd979467c0190cb704c5";"BR";"25_59"
2023-05-24;"Male";19;"Metropolis";"Metropolis";"Brazil";"High school";"Low";"Latino ou Hispânico, Branca";"No";"C_16_judge_9a6d7bad62d4ba5d9e5e1cd144860ecc";"BR";"18_24"
2023-05-24;"Female";20;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico, Branca";"No";"C_16_judge_3bbe84440f9c0be75212b1a44734e4b0";"BR";"18_24"
2023-05-24;"Female";26;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Latino ou Hispânico, Branca";"No";"C_16_judge_f102cbf908ff0af8dd45f85c562e603a";"BR";"18_24"
2023-05-24;"Male";21;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Parda";"No";"C_16_judge_da6e1eb6fad2b54a032a1b945b887afd";"BR";"18_24"
2023-05-24;"Male";26;"Metropolis";"Metropolis";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_08786cba3ba62ee3f1a0b707457e145d";"BR";"18_24"
2023-05-24;"Male";45;"Median city";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_30a7a3cba67552f9292f7b965e2a06b8";"BR";"25_59"
2023-05-24;"Female";38;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Latino ou Hispânico";"No";"C_16_judge_b6c0c39a115e966da7e27fd77d0ae4ab";"BR";"25_59"
2023-05-24;"Female";43;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_627f416f9b409c2c30eb6b6abfab92d5";"BR";"25_59"
2023-05-24;"Female";41;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Branca";"No";"C_16_judge_351f304b37f4e6d572f15c69d9dcb505";"BR";"25_59"
2023-05-24;"Female";54;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_51ca2470f114e71964e2710f436e161a";"BR";"25_59"
2023-05-24;"Male";19;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda, Latino ou Hispânico";"No";"C_16_judge_d84b7524aea5efc4215947fa08c23b65";"BR";"18_24"
2023-05-24;"Male";27;"Metropolis";"Metropolis";"Brazil";"Master";"Low";"Branca";"No";"C_16_judge_1c734e095e874784e606d19de945f1ae";"BR";"18_24"
2023-05-24;"Female";24;"Metropolis";"Small city";"Brazil";"Bachelor";"Low";"Latino ou Hispânico, Branca";"No";"C_16_judge_a6a487153418701c3f6223c37fb8b5a2";"BR";"18_24"
2023-05-24;"Female";40;"Metropolis";"Small city";"Brazil";"PhD";"Middle";"Branca";"No";"C_16_judge_633f917f9096f4d58fcd953561f94ba1";"BR";"25_59"
2023-05-24;"Female";32;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_40a8980f194c29ff704ec5f55b82ae6d";"BR";"25_59"
2023-05-24;"Female";50;"Metropolis";"Small city";"Brazil";"Bachelor";"Upper";"Asiática ou de Ilhas do Pacífico";"No";"C_16_judge_b8b032ba3857b10b74184e59bb9cbc5a";"BR";"25_59"
2023-05-24;"Female";43;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_2ec703a07f72f863614b2665d7050b07";"BR";"25_59"
2023-05-24;"Female";25;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_1ced8e25d198d1403fd7047638354743";"BR";"18_24"
2023-05-24;"Female";35;"Metropolis";"Small city";"Brazil";"Master";"Middle";"Branca";"No";"C_16_judge_a0c392a63be309df52d6add947e7f22a";"BR";"25_59"
2023-05-24;"Male";39;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda, Indígena";"No";"C_16_judge_fdcdedcb26de7ff5f9bd3d45d6fc7c61";"BR";"25_59"
2023-05-24;"Female";21;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_0986459a355a3d1bbcfed98fe860c568";"BR";"18_24"
2023-05-24;"Female";32;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Parda, Indígena";"No";"C_16_judge_29122c0e06b19b472daca13698c2989e";"BR";"25_59"
2023-05-24;"Male";20;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_f82f1f58f2a11844c5651486527ace2f";"BR";"18_24"
2023-05-24;"Female";37;"Small city";"Metropolis";"Brazil";"Master";"Middle";"Parda";"No";"C_16_judge_3eec40ea328c28347905cc52d78440d0";"BR";"25_59"
2023-05-24;"Male";23;"Metropolis";"Metropolis";"Brazil";"PhD";"Upper";"Oriente Médio ou Norte Africano";"No";"C_16_judge_9b96e62aee40605cc4f4fab1f6a2c3ff";"BR";"18_24"
2023-05-24;"Female";20;"Metropolis";"Median city";"Brazil";"Bachelor";"Middle";"Branca";"No";"C_16_judge_d900938f57aa084386ba92437747403f";"BR";"18_24"
2023-05-24;"Female";59;"Median city";"Median city";"Brazil";"High school";"Low";"Parda";"No";"C_16_judge_10a1d5363ac5c53d62d0d1bfc95b3696";"BR";"25_59"
2023-05-24;"Female";43;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Low";"Branca";"No";"C_16_judge_652ee459e464421d2a77a49142b26406";"BR";"25_59"
2023-05-24;"Male";19;"Metropolis";"Metropolis";"Brazil";"Bachelor";"Upper";"Branca";"No";"C_16_judge_7e948cb545a7faca492f830c7b38ae40";"BR";"18_24"
2023-05-24;"Male";19;"Metropolis";"Metropolis";"Brazil";"High school";"Middle";"Branca";"No";"C_16_judge_24bb2d5149f5a1b3239c92320b8a1a5d";"BR";"18_24"
